Student ID,Distance Z-score,Distance Min-Max Scaled,Score,Maximum,Score / Maximum %,Z-score of 100% Submissions
sb1c1cc6b,-0.06910602479514702,0.17120112495364423,265.0,284,0.9330985915492958,0.2814500581810467
sb24ab499,0.12262461631034031,0.20338961660407354,226.0,341,0.6627565982404692,-0.3392638729332901
sb3074486,-0.16546411280958664,0.14904831046098524,247.0,259,0.9536679536679536,-0.18026823299740108
sb30f645,-0.1489565600461111,0.17554668957589112,74.0,198,0.37373737373737376,-0.3865135025999313
sb3366086,-0.17507450599571653,0.1447357492030086,250.0,269,0.929368029739777,-0.3162409362691529
sb3936629,0.2468399483068067,0.21861559282930657,61.0,123,0.4959349593495935,0.41914911197205934
sb3c24523,0.187401422014756,0.22336354177995488,248.0,294,0.8435374149659864,0.23018293706526088
sb3e6f6db,6.120003972189933,0.8170552931300196,10.0,10,1.0,7.433023046290228
sb40d9cde,-0.4826193785192426,0.10211372178435192,260.0,264,0.9848484848484849,-0.39205664871052076
sb43e67e5,1.2491748016176327,0.4427826857836732,221.0,279,0.7921146953405018,1.9196093672182206
sb44b3ec9,0.40161065636246185,0.22790341247420712,43.0,135,0.31851851851851853,-0.6674572405412639
sb45af949,1.4345794853131708,0.4833667655188113,254.0,289,0.8788927335640139,1.8904552575685507
sb57db6b4,0.5637645255276548,0.2851570879925946,34.0,88,0.38636363636363635,0.0299587150669514
sb59d540,0.09579266324822401,0.1768493941939364,47.0,84,0.5595238095238095,0.1207954615367921
sb5eda194,-0.2461482870691706,0.1335768721873404,223.0,259,0.861003861003861,0.005391002168971848
sb63e2eec,0.2892030096771969,0.227522340612623,295.0,304,0.9703947368421053,0.17630727191102824
sb6471473,-0.38815079513672207,0.10347914726658788,248.0,304,0.8157894736842105,-0.15328640135422783
sb6859cf5,0.30870194904253445,0.22128661646806397,231.0,259,0.8918918918918919,0.28193954840858154
sb6a6b294,1.7650973337117253,0.5506832539100078,219.0,254,0.8622047244094488,2.080690125376153
sb6da5ca3,0.07309624405908162,0.21048059027269794,209.0,254,0.8228346456692913,0.3856592929499601
sb71c1d09,0.8750751566801394,0.3564673424987161,260.0,288,0.9027777777777778,1.1612274525380961
sb71ef57b,-0.035365684938453996,0.16195623980546128,188.0,238,0.7899159663865546,-0.18920122169281728
sb7e630fa,1.3761147658639732,0.4478674410687555,197.0,249,0.7911646586345381,1.39834516601024
sb8016bb2,-0.21853361046964154,0.13990516852462237,253.0,282,0.8971631205673759,-0.13524349670044492
sb878d22b,-0.16662490948140415,0.15631553706164517,292.0,304,0.9605263157894737,-0.2381528011321399
sb8d689d0,-0.29695712538208074,0.1368563425821611,268.0,294,0.9115646258503401,-0.2034470542030288
sb9577b00,-0.31605818119237633,0.12345508409839037,263.0,294,0.8945578231292517,-0.14936495149808224
sb967642e,-0.32423823370156185,0.1234526303582833,196.0,248,0.7903225806451613,-0.4629052736439239
sba4d7314,-0.2677478628127616,0.1106139986701794,144.0,239,0.602510460251046,-0.5342382678586994
sba5d97f9,-0.2945590461885837,0.13287364209582891,260.0,294,0.8843537414965986,-0.1286231616932283
sba916500,-0.3231516116705212,0.11155657779207037,259.0,264,0.9810606060606061,-0.32838091526081276
sbabdf524,1.7872999988080271,0.4874484859274899,28.0,41,0.6829268292682927,2.6943357766061404
sbae4b7c0,0.4498812754683044,0.2975558546547627,104.0,229,0.45414847161572053,1.172431207492376
sbb77e3f,-0.327916671355528,0.08197751119413324,44.0,60,0.7333333333333333,-0.3201740371918543
sbbd99a74,0.1843914449539286,0.2216767339960398,56.0,107,0.5233644859813084,0.13177834126008814
sbbdc045a,1.3020013458826223,0.4646279930453438,224.0,264,0.8484848484848485,1.7613215137677765
sbc7f1233,-0.01282183869992437,0.1960032571073183,109.0,229,0.4759825327510917,-0.5831303393172853
sbc818326,1.1247175063251786,0.4211141706381774,102.0,199,0.5125628140703518,0.4208908269357203
sbca41b67,-0.35183197024632706,0.117319245143633,91.0,159,0.5723270440251572,-0.3503288917274958
sbd7ce6ed,-0.3840492108704146,0.12222239248218571,301.0,304,0.9901315789473685,-0.20528417899410065
sbdcd0b45,1.295862799938258,0.46620927117038197,270.0,299,0.903010033444816,1.5506895945721781
sbdffbb3b,-0.10258825945416518,0.14716580969578807,270.0,274,0.9854014598540146,-0.04818118234818893
sbe4dcca7,-0.21563416739674485,0.14757719338885694,284.0,299,0.9498327759197325,-0.1261564189758322
sbe54d73a,-0.09559555014123165,0.1520130909366421,288.0,304,0.9473684210526315,-0.1338318379538079
sbe806782,1.3967721339608736,0.4832869805542836,279.0,299,0.9331103678929766,1.6986025183560585
sbeb3e790,-0.17302414619070014,0.1636199810378771,118.0,168,0.7023809523809523,-0.121320330762873
sbed599f6,-0.26582674565871595,0.1260808615298478,195.0,242,0.8057851239669421,-0.09907516827529228
sbf6e05f1,0.5775120770600549,0.25683867346410255,195.0,229,0.851528384279476,0.28811659123573913
sc016e8c0,-0.061754757601475405,0.1562495573911732,123.0,189,0.6507936507936508,-0.5271636275404319
sc06665ae,-0.15101254367425418,0.18218969976035887,125.0,169,0.7396449704142012,-0.3619766025795906
sc08fdc7c,-0.18567920231139046,0.1424910580938223,115.0,184,0.625,-0.29313328719619314
sc0aa7416,-0.306389851928569,0.12065923353254204,292.0,299,0.9765886287625418,-0.36489845402179394
sc0b06325,-0.4630915228678808,0.10346478770376796,247.0,269,0.9182156133828996,-0.4994579857915557
sc1222d57,0.5012689586893972,0.3234196852288557,38.0,72,0.5277777777777778,0.8501686868114202
sc12668cc,-0.1925354477115434,0.16395435102971856,249.0,279,0.8924731182795699,-0.2668139573521787
sc18de6d9,-0.023895334290820816,0.20075073853714867,194.0,264,0.7348484848484849,-0.3176870246096816
sc21b4d4f,0.0950616814773028,0.1926806978634451,53.0,140,0.37857142857142856,-0.2695194029577246
sc2720672,-0.35371077861008304,0.1276480769853958,166.0,234,0.7094017094017094,-0.18194920426583042
sc2f630d0,-0.32344549886592927,0.14217942883011017,152.0,249,0.6104417670682731,-0.5601907243341162
sc35338da,-0.2651578884218484,0.13498540958787844,110.0,137,0.8029197080291971,-0.24122877938802872
sc3aeaf23,-0.05574696641272808,0.1588338745833856,247.0,258,0.9573643410852714,-0.17529814719763906
sc3bba922,-0.14124746996676266,0.14744846849372184,125.0,189,0.6613756613756614,-0.0799633588794486
sc407ffce,-0.5727000059065991,0.07280474738230129,295.0,299,0.9866220735785953,-0.5404812115753144
sc43ba7e7,-0.5446685855398253,0.08003112008968204,232.0,289,0.8027681660899654,-0.5180037005975703
sc44ae9d3,1.3481456170387938,0.4907843630057812,255.0,284,0.897887323943662,1.8500519829873032
sc4951a7b,0.6102816057394869,0.31614588986406683,23.0,99,0.23232323232323232,0.337871635739317
sc4b8c085,-0.291701916298935,0.12693263383260137,226.0,279,0.8100358422939068,-0.3134483445680681
sc50a1821,-0.507892517059003,0.08982584280862686,234.0,249,0.9397590361445783,-0.41046943442674594
sc549f6a5,-0.43756808166686084,0.10455907850634454,175.0,239,0.7322175732217573,-0.20188771306833506
sc54d0326,1.6339020058115201,0.5343775309361456,211.0,259,0.8146718146718147,2.200669033865928
sc553f04e,-0.37561334717852335,0.11329103564181643,215.0,279,0.7706093189964157,-0.44862135757466176
sc56893e8,0.29003665173716175,0.236535722195965,248.0,289,0.8581314878892734,0.28563841722749245
sc5e9efe2,1.0888663425736722,0.42545594807965814,240.0,294,0.8163265306122449,1.5176731462942916
sc5f86348,0.3972142538661532,0.2787921656655274,287.0,294,0.9761904761904762,0.5812961793213016
sc61f666e,1.2465029037042732,0.45779194374123416,207.0,239,0.8661087866108786,1.5302786433630713
sc7e305e1,-0.12531454629427505,0.15261475815517217,223.0,264,0.8446969696969697,-0.019945246297103893
sc865d5d8,-0.28872660972701836,0.13271640991564573,156.0,254,0.6141732283464567,-0.14646854935487577
sc8b87e3a,-0.14047889671231717,0.1689089915234482,162.0,228,0.7105263157894737,-0.14341945061248695
sc91a2de5,-0.3214530961038773,0.12537580926479802,266.0,289,0.9204152249134948,-0.17825486722488457
sc91cf3df,-0.12538853014726625,0.15468070693770927,57.0,83,0.6867469879518072,-0.06341579777014528
sc957d798,-0.02996660404871776,0.1842980564045613,237.0,279,0.8494623655913979,0.00338776239094504
sca019037,0.3308220196344307,0.2453405361345995,108.0,184,0.5869565217391305,0.529055760988782
sca2a1574,-0.23551979923351538,0.13190986529387236,241.0,244,0.9877049180327869,-0.21995193893742
sca9c67ca,0.0985966798995352,0.22178486339406114,219.0,239,0.9163179916317992,0.3081789569682953
scac223db,0.03157383265441219,0.17703992202216817,267.0,284,0.9401408450704225,0.03072617491085129
scadad21d,-0.45540862588727465,0.0953899845363443,260.0,289,0.8996539792387543,-0.44437772449248236
scb94de52,-0.07403669463306291,0.16711224071979186,154.0,238,0.6470588235294118,-0.4385792868193869
scc0be523,0.41072765803930367,0.2829077149899994,57.0,118,0.4830508474576271,0.3186328540868004
scc1ca8fb,-0.23185065616283804,0.13865191241142197,271.0,395,0.6860759493670886,0.0008595208270926622
scc7e53b,0.6946876623841761,0.3398159299074583,232.0,269,0.862453531598513,0.7601438538734407
sccac6c74,0.12722748122301936,0.24246134001289268,263.0,264,0.9962121212121212,0.14471778493673917
sccc51f4d,0.6079035496001907,0.3031857211100616,19.0,89,0.21348314606741572,0.5954638371304889
scce758b8,1.1046458135000796,0.44397394468027146,237.0,274,0.864963503649635,1.588512589245726
sccefa23f,-0.2972610355461623,0.10942242650817485,275.0,294,0.935374149659864,-0.43525509081999153
scd97af54,-0.2948264910529363,0.1312601081952399,287.0,299,0.959866220735786,-0.11329799294546504
scdb82190,1.2270056861015912,0.4231324936594065,266.0,289,0.9204152249134948,1.6392759154803567
sce91c9ae,1.6354872989887639,0.5895759129288569,17.0,30,0.5666666666666667,1.947158343123369
sceb77828,-0.12315504222203653,0.16503742545011982,249.0,259,0.9613899613899614,-0.0430817110907444
scf155f49,-0.14868836670529362,0.1356815404099661,287.0,294,0.9761904761904762,-0.21697816067177805
scf199e7e,-0.07884300868839329,0.1822870057113716,150.0,283,0.5300353356890459,-0.0836223903443274
scf98251a,0.03890649004626925,0.21947314710951718,177.0,199,0.8894472361809045,0.16693278018548896
sd108d39b,-0.5633212000058228,0.07788650539439686,180.0,210,0.8571428571428571,-0.5486943387854752
sd18e9f78,0.16220520354321386,0.21424747510798428,123.0,179,0.6871508379888268,0.03148590853217115
sd2520f42,-0.47390140178550283,0.08963708996752452,272.0,299,0.9096989966555183,-0.46850144682001665
sd30d0fe2,-0.08034891154389867,0.17377899481502,344.0,427,0.8056206088992974,-0.30462466609845373
sd368b581,-0.2961612758782048,0.16351217750293856,112.0,149,0.7516778523489933,-0.02761019953952924
sd37baf37,0.3778156246922355,0.24429773765262977,50.0,77,0.6493506493506493,1.0185318203513183
sd41ca987,1.2627217071940404,0.426048224734537,155.0,239,0.6485355648535565,1.8351428227280948
sd442d330,-0.0805190205682084,0.17904377085297934,172.0,244,0.7049180327868853,-0.28285901066928437
sd4450123,-0.6020972972751456,0.07532882919094047,211.0,264,0.7992424242424242,-0.6151409754617722
sd4d9b036,-0.19228194642883095,0.144231322326079,81.0,179,0.45251396648044695,-0.6342347891339299
sd4fd9f65,0.10224523482171319,0.1939763924120788,39.0,102,0.38235294117647056,-0.7092006204821001
sd525df1c,-0.15642142599188308,0.157906855007414,243.0,289,0.8408304498269896,-0.31757261997111336
sd5c64ad1,-0.3407242629328061,0.11392731785018081,206.0,257,0.8015564202334631,-0.326546450562923
sd5fcdfc2,0.20067712630332263,0.24677262543443293,108.0,208,0.5192307692307693,0.12457279327921726
sd618dea2,-0.4069442268712894,0.09967449982084557,189.0,222,0.8513513513513513,-0.3945606615878107
sd797d36c,-0.30485518617816204,0.13353642300070576,194.0,247,0.7854251012145749,-0.2336784207747696
sd79893ac,-0.4181835952513493,0.10028340102777142,267.0,269,0.9925650557620818,-0.4596409053460471
sd8666a21,-0.39332102859938306,0.10851818214536482,96.0,104,0.9230769230769231,-0.16168030727635285
sd899ac16,0.018671692854134562,0.1821466134260676,235.0,279,0.8422939068100358,0.2852140703487556
sd89a3608,-0.11814695255745754,0.17676685510242632,300.0,304,0.9868421052631579,-0.056177185821115694
sd8f48a64,-0.27446334258786337,0.13291956286957415,229.0,299,0.7658862876254181,-0.3723710319346385
sd957e66d,-0.35875241371248434,0.11328768488606256,133.0,169,0.7869822485207101,-0.2859912283907671
sd959a254,0.4939076867706653,0.27486087027565154,229.0,299,0.7658862876254181,0.7602440388682196
sd9b74162,-0.1914768590348968,0.15337049154156362,56.0,144,0.3888888888888889,-0.40781594630007056
sda47bbdc,-0.006116950223491305,0.18333052613652404,141.0,195,0.7230769230769231,0.004019913017421427
sda4e2c88,0.2270729446925077,0.24156987275597744,107.0,185,0.5783783783783784,0.2150912047832274
sda558ffc,-0.21416457048157506,0.13232785692300253,276.0,284,0.971830985915493,-0.014430647765535877
sda906264,0.4453245434195004,0.2696229255842261,189.0,210,0.9,0.8518914822227691
sda9ea5e9,0.01513871616445741,0.15749419581552665,263.0,283,0.9293286219081273,0.0007978497568240183
sdac1a64b,-0.38450993394789806,0.11538182766313312,182.0,219,0.8310502283105022,-0.43586717218072263
sdb4721a0,-0.16267785124579673,0.15553768408545798,260.0,289,0.8996539792387543,-0.27073482845778013
sdb47dec,0.9816004028815671,0.38992384339432146,150.0,256,0.5859375,1.5615677902112053
sdbbf7bf6,-0.5933209986098665,0.07884267998389778,176.0,264,0.6666666666666666,-0.5912479862475515
sdc4b482a,-0.21665575619126465,0.15329050422599685,114.0,225,0.5066666666666667,-0.39438336439453037
sdc4fcb74,1.2361457806154263,0.4533698258150172,195.0,274,0.7116788321167883,1.7206987056210423
sdc576533,-0.005115123609271758,0.17675271820741595,81.0,209,0.3875598086124402,-0.21466992700293286
sdd07532f,0.27973129682052905,0.2366424622506272,127.0,199,0.6381909547738693,0.27602489407668684
sdd0c6cd3,-0.3134004294231465,0.12901770247447264,274.0,279,0.982078853046595,-0.11519972331102962
sdd11a315,0.22509492770808198,0.23655760262316444,27.0,163,0.1656441717791411,-0.6457294800919496
sdd2da6a2,-0.19949943757518016,0.13844619563181154,266.0,294,0.9047619047619048,-0.23002004346816096
sdd65d36b,-0.4614158411639014,0.09368781949633011,146.0,168,0.8690476190476191,-0.4134336761130717
sdd67ed51,-0.4491440255511974,0.09892617789654778,270.0,289,0.9342560553633218,-0.43221082802024263
sdda41d0a,-0.43370352603304907,0.0974529139125991,186.0,239,0.7782426778242678,-0.28646736277388585
sddc9f4e6,1.3009409044609108,0.457806682163279,150.0,209,0.7177033492822966,1.5236744327844283
sde1342e7,-0.41189410156291234,0.11144207178319523,156.0,189,0.8253968253968254,-0.5726775426027033
sde310e40,-0.11945803221002131,0.1592582482565856,56.0,117,0.47863247863247865,-0.6370000625593605
sde4b0f67,0.761199074340655,0.3672231435657479,16.0,40,0.4,0.3019919836422844
sde723bd6,0.7808123123676914,0.3213829681327256,192.0,269,0.7137546468401487,0.8615289616710174
sde806ad2,-0.4240857526279765,0.1080339092936157,220.0,249,0.8835341365461847,-0.35212758543319267
sde88620c,1.0539309922160145,0.4210209339807834,145.0,204,0.7107843137254902,1.710418130078268
sdeb407ee,0.17085765541212664,0.22565600082310963,118.0,207,0.5700483091787439,-0.18569001706572763
sded3951,-0.09333547061575719,0.1605205681289505,288.0,299,0.9632107023411371,-0.14407650882814413
sdf5145b9,0.41313698840741014,0.26155887526450167,36.0,55,0.6545454545454545,-0.14174853247909946
sdf597fba,-0.20674646423295095,0.15606395838478956,33.0,88,0.375,0.6436892208544562
se00dcfe5,1.7885548846359283,0.567669412154186,192.0,205,0.9365853658536586,2.309829858679244
se0a15d1a,-0.43565244211212545,0.1068639243725526,256.0,294,0.8707482993197279,-0.23099135838919024
se0b64d07,0.025468017187165706,0.18694855480523453,302.0,314,0.9617834394904459,0.044471881454662056
se0ba944c,0.07245395013627759,0.18074282947412865,47.0,105,0.44761904761904764,-0.6482018008034518
se1243460,-0.7353510138848542,0.051475414220007835,250.0,264,0.946969696969697,-0.5708755465571907
se1422a8e,-0.4726593674685748,0.08770399843293492,258.0,274,0.9416058394160584,-0.28989094687715106
se160ae5d,0.1623795396044999,0.1696747630051797,27.0,72,0.375,-0.07106938153842215
se182119,0.46538792354751435,0.2928858041452281,150.0,249,0.6024096385542169,0.9333062617026586
se1e3b46d,-0.030113047793758344,0.15720889348945324,145.0,184,0.7880434782608695,-0.13558504006539876
se27a3181,-0.13217463567571583,0.14854231501110016,242.0,274,0.8832116788321168,-0.45338344868179603
se2e239,-0.37661630073138175,0.10782271401343758,270.0,294,0.9183673469387755,-0.2137633280309396
se31584d9,1.2227608376271635,0.43722458537925285,280.0,299,0.9364548494983278,1.5989119541580856
se32c4be8,0.3446247251128453,0.26548849298605076,81.0,122,0.6639344262295082,-0.6705799824744485
se3b79d3f,-0.6450216328920697,0.06767927177489026,298.0,304,0.9802631578947368,-0.5385590258208146
se3cfcb9c,-0.4982846386330624,0.07317488276263676,179.0,234,0.7649572649572649,-0.7266267940933765
se3eb0633,-0.06440420114888175,0.14550224346041069,299.0,299,1.0,-0.01485381434928612
se49dba2f,-0.10656651684847324,0.17451596354587412,35.0,121,0.2892561983471074,0.17359814955401873
se4c3690,-0.21253244553649056,0.15928903980552203,310.0,314,0.9872611464968153,-0.079710941331253
se4c64060,-0.015051252708870717,0.20530428094379466,171.0,254,0.6732283464566929,-0.044257994553583264
se57e64c4,0.14008077989578727,0.20700462524390473,62.0,134,0.4626865671641791,0.7917308512803902
se5834790,-0.3276551008787609,0.13497113629599602,242.0,264,0.9166666666666666,-0.361745675750477
se625aaa2,-0.23600513249755722,0.14713696434613505,294.0,299,0.9832775919732442,-0.19570631391278304
se6c595df,-0.48595693659195616,0.08553090158758343,208.0,234,0.8888888888888888,-0.4229445247402378
se6c71dbb,-0.500150028610027,0.10256706895656564,273.0,294,0.9285714285714286,-0.47209352689440687
se74e1857,-0.1308978303329205,0.1694811310881399,146.0,174,0.8390804597701149,-0.3638559496164894
se7883ef0,-0.21197165764400624,0.14551341742290752,122.0,234,0.5213675213675214,-0.0705134032674391
se7cfea9b,-0.44332210272653794,0.088754023523616,439.0,466,0.9420600858369099,-0.41608758891233905
se81b905,0.37133407915127364,0.280739222368164,160.0,256,0.625,0.35879607230993565
se822f5ff,-0.655475769075593,0.06412515183491665,209.0,219,0.954337899543379,-0.633247679091564
se8232bf0,1.0569586321382778,0.4728127999668825,177.0,209,0.84688995215311,1.4887704902862116
se8b7cf3a,0.42136475038221105,0.26365634288879036,52.0,92,0.5652173913043478,0.40036076867048315
se913bfcb,-0.466515196082669,0.09447043499873502,220.0,279,0.7885304659498208,-0.2985899899756645
se98b7719,0.0587802202076738,0.1974498239624763,252.0,284,0.8873239436619719,-0.01780822958855061
se9e12908,0.697005710745668,0.32003414547290615,16.0,36,0.4444444444444444,2.086239170656969
sea310247,-0.1967439237287506,0.13656245407080045,151.0,204,0.7401960784313726,-0.06581212548417915
sea487f2e,-0.3341895575132844,0.10536469112777314,43.0,56,0.7678571428571429,-0.16276237142075803
sea62829a,1.4256237394673994,0.4878750759857639,111.0,159,0.6981132075471698,1.5900030833143821
seaa305dd,-0.42779686935389266,0.10580047610923676,471.0,558,0.8440860215053764,-0.44086157925529823
seb2c407c,-0.4201958319869972,0.11257038283800182,261.0,284,0.9190140845070423,-0.2935875073685227
seb53a5f2,0.18264384995810734,0.25218694420628857,160.0,237,0.6751054852320675,-0.4549093636706661
seb5b08de,1.6409539114377107,0.5040702739009268,241.0,269,0.895910780669145,2.0125489259739644
sebc17c6e,0.0880199733102914,0.2002717086459704,261.0,299,0.8729096989966555,0.2318684146340747
sec42ec7e,-0.3459059237618535,0.11479170861658472,217.0,253,0.857707509881423,-0.3208088339459819
secd729e7,0.19013559737095245,0.2272807211942538,195.0,229,0.851528384279476,0.3823712313208311
sed21642d,-0.3261388121029941,0.13120323756628294,210.0,278,0.7553956834532374,-0.23624638318839009
seda6d111,1.1388004162763166,0.3972941197351349,158.0,194,0.8144329896907216,1.7101143710032394
see34afd4,-0.3416917689274013,0.11151155677019686,293.0,299,0.979933110367893,-0.2491832314176701
seec8a8f2,-0.6294806602718201,0.0735922227739649,271.0,284,0.954225352112676,-0.4743241039671753
sef395286,0.40837225859328846,0.23203526157838675,205.0,279,0.7347670250896058,0.6416197509165223
sefc5fa4e,-0.4207423949561867,0.09913022865893861,264.0,299,0.882943143812709,-0.37304024945595093
sf0118345,-0.2369733375819026,0.13714512103156584,245.0,289,0.8477508650519031,-0.19290248005217697
sf11bde2e,-0.02245911491414747,0.18377907559292048,125.0,139,0.8992805755395683,0.1055480915993751
sf1764dc4,0.09268008914126075,0.2190159817856483,251.0,289,0.8685121107266436,-0.11420168150456919
sf1f60f2f,0.1495045287571491,0.22713469914262613,264.0,299,0.882943143812709,0.16232380543792752
sf23ff4a0,-0.22053392024328017,0.13758898020143367,75.0,149,0.5033557046979866,-0.5214874732163537
sf249e75d,-0.47224277266391695,0.10309807369941282,247.0,259,0.9536679536679536,-0.3764173478580627
sf2b9b041,0.2588249110782576,0.23583296480100327,261.0,289,0.903114186851211,0.33746127275164967
sf35e604,0.43224796422637324,0.2333822747966369,166.0,207,0.8019323671497585,0.8010240333835016
sf37f9852,0.09833654283578323,0.19198637033974528,98.0,205,0.47804878048780486,-0.26433769803660123
sf39b2f6f,-0.3411416040785688,0.12378480505069668,258.0,269,0.9591078066914498,-0.16044889323355033
sf3a79bae,0.2614379783890556,0.22176578365060579,55.0,134,0.41044776119402987,-0.19079604023438707
sf4091d08,-0.20453981341635724,0.15423183393221446,173.0,223,0.7757847533632287,0.004590993434635466
sf46256b6,0.6805061257823661,0.3035345852605104,41.0,118,0.3474576271186441,0.4766985093626235
sf493bd98,0.6345222941736417,0.30768262911208344,68.0,185,0.3675675675675676,0.010735242459340258
sf4d6dc56,-0.6378127452399914,0.06880134352844881,386.0,438,0.8812785388127854,-0.49741402749714037
sf4ee0f3f,0.14437799617031577,0.21849331911934783,189.0,267,0.7078651685393258,0.49509969971437595
sf53a051e,-0.24226906289297065,0.1330679756950908,233.0,274,0.8503649635036497,-0.31199245840879386
sf63019a8,-0.2593714282573908,0.13959949436710065,174.0,194,0.8969072164948454,-0.18804272486397133
sf63e039e,-0.1756627703438383,0.15695785994324954,240.0,299,0.802675585284281,-0.15798887019288044
sf732bca7,-0.14797353251342885,0.14882295188712644,195.0,274,0.7116788321167883,0.0119921499932892
sf75b2140,-0.1429877352225992,0.16858773924812595,143.0,209,0.6842105263157895,-0.19747210516736663
sf762e16f,0.021474829926063525,0.19182232481302627,31.0,111,0.27927927927927926,0.3890425740473022
sf7c2a8ef,0.9157045766714702,0.3740047221565829,80.0,184,0.43478260869565216,0.9933285102268827
sf80872c6,-0.11460637393594149,0.15827323986058858,202.0,259,0.7799227799227799,0.02378136371085126
sf8582c3,-0.05537818364416142,0.16223909521412663,290.0,299,0.9698996655518395,0.017610841358707555
sf86a3b13,-0.47144016346173706,0.09892141070233774,264.0,299,0.882943143812709,-0.30117104156140184
sf883bdb,0.5929944485027849,0.30232769665128567,29.0,86,0.3372093023255814,1.4339075564318784
sf8f6f27d,-0.2955014702216477,0.1470149944321801,161.0,249,0.6465863453815262,-0.3946669682709726
sf8f78262,-0.5032221942372678,0.07949440422474692,138.0,149,0.9261744966442953,-0.4861892010703681
sf912fdc1,-0.10372979720208987,0.16767465317573546,442.0,508,0.8700787401574803,0.021129011847467453
sf9570aa4,-0.12844008860413503,0.13105164965475713,35.0,35,1.0,0.09923620672679499
sf96694c0,-0.4541984652058884,0.10600077287917871,178.0,249,0.714859437751004,-0.29174476074738825
sf9f0c44f,-0.43628496581592385,0.0872681108193748,203.0,264,0.7689393939393939,-0.4724057375609617
sfa8437fc,-0.2852844924017322,0.12750445212428282,286.0,299,0.9565217391304348,-0.1170289411702227
sfafb2ee8,-0.2002661112366933,0.1593509324348034,152.0,188,0.8085106382978723,-0.05352289416363925
sfb0c547c,-0.47363536066675155,0.09758981744077445,214.0,249,0.8594377510040161,-0.5316725003752562
sfb298443,1.1752454171925075,0.4065600171104856,96.0,182,0.5274725274725275,1.5171278154228534
sfb4a7dbc,0.4207938094482571,0.26617243553995984,153.0,242,0.6322314049586777,1.2437318616137418
sfb6c6bf3,-0.01881842984358503,0.17602016386630517,290.0,299,0.9698996655518395,-0.043116501710315155
sfb75326f,-0.293239022018631,0.12060471473120525,81.0,135,0.6,-0.20904327277912227
sfbcb04ad,-0.4895487965897907,0.09718143118231024,221.0,299,0.7391304347826086,-0.2850503720267556
sfc9401d2,-0.45979811051675235,0.09595891451280536,221.0,224,0.9866071428571429,-0.3965091469204616
sfce0219,-0.3543665066768322,0.12828202336973862,213.0,232,0.9181034482758621,-0.2963833550418449
sfd23c3de,1.4037649553064384,0.4699079088652735,216.0,264,0.8181818181818182,1.998452763219058
sfd5568dd,-0.20800905179079338,0.14875951213197156,130.0,214,0.6074766355140186,-0.30242066381691335
sfd99d0c,-0.17013850546291479,0.16454747310613854,254.0,274,0.927007299270073,-0.09012816843636397
sfda07c93,-0.28463357983015464,0.13885085270341208,253.0,284,0.8908450704225352,-0.3118308481922634
sfdbeb049,0.224059884142024,0.22327259479426878,140.0,225,0.6222222222222222,-0.6345151541856467
sfdd9b780,-0.4575065436936421,0.10160144286531558,155.0,224,0.6919642857142857,-0.34996216624014465
sfe32615d,-0.4173250624031812,0.08609867080674515,262.0,289,0.9065743944636678,-0.5115869165054951
sfe579fbb,-0.11617799642660698,0.13687818529898685,210.0,239,0.8786610878661087,-0.08634392093824579
sfe734cca,-0.49417220008806173,0.09638252660433046,274.0,284,0.9647887323943662,-0.5475805942335121
sfead25f,0.274731147164673,0.2598493660434972,89.0,137,0.6496350364963503,0.13303612215970537
sfeb87ba8,-0.022966525594848106,0.17912542553161268,105.0,174,0.603448275862069,-0.19632712385910076
sfeb9f2b1,-0.3465230274814175,0.11833266198378344,283.0,294,0.9625850340136054,-0.3174790230780389
sfefcd29e,-0.3722041647109394,0.10534901599340955,144.0,254,0.5669291338582677,-0.5542660601208037
sff6cfe28,-0.3067604369463061,0.11663335925378748,289.0,299,0.9665551839464883,-0.1893469823788886
sffae1858,-0.2664755675346441,0.12569781366374824,234.0,264,0.8863636363636364,-0.2401106293473225
